,bin_location,committed,incoming,location_id,reorder_point,stock_on_hand_x,sku,composite,country_of_origin,created_at,default_ledger_account_id,description,hs_code,id,image_ids,is_online,keep_selling,last_cost_price,manage_stock,max_online,moq,moving_average_cost,name,online_ordering,opt1,opt2,opt3,packsize,position,product_id,product_name,product_status,product_type,purchasable,retail_price,sellable,status,stock_batchable,supplier_code,taxable,upc,updated_at,weight,weight_unit,weight_value,wholesale_price,18772,18773,18774,19506,19651,buy,retail,wholesale
222,,7,0,BC,,18,4090,True,,2016-11-14T19:59:19.048Z,,,,22831573,"[8335401, 8335724, 14171341]",False,False,,True,,0,,Skin Balancing Essential Kit,False,,,,False,1,14756177,Skin Balancing Essential Kit,active,Kit,False,136.0,True,active,False,,False,,2018-05-16T06:30:09.231Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,136.0,0.0
223,,0,0,FP,,2,4090,True,,2016-11-14T19:59:19.048Z,,,,22831573,"[8335401, 8335724, 14171341]",False,False,,True,,0,,Skin Balancing Essential Kit,False,,,,False,1,14756177,Skin Balancing Essential Kit,active,Kit,False,136.0,True,active,False,,False,,2018-05-16T06:30:09.231Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,136.0,0.0
224,,0,0,WH,,24,4600,True,,2016-11-14T19:57:36.978Z,,,,22831537,"[8335400, 8335729, 14171340]",False,False,,True,,0,,Skin Balancing Advanced Kit,False,,,,False,1,14756176,Skin Balancing Advanced Kit,active,Kit,False,229.0,True,active,False,,False,,2018-05-16T06:29:48.984Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,229.0,0.0
225,,1,0,BC,,8,4600,True,,2016-11-14T19:57:36.978Z,,,,22831537,"[8335400, 8335729, 14171340]",False,False,,True,,0,,Skin Balancing Advanced Kit,False,,,,False,1,14756176,Skin Balancing Advanced Kit,active,Kit,False,229.0,True,active,False,,False,,2018-05-16T06:29:48.984Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,229.0,0.0
226,,0,0,WH,,89,4940,True,,2016-11-14T19:55:56.527Z,,,,22831528,"[8335391, 8335670, 14144182]",False,False,,True,,0,,Resist Ultimate Brightening Trio,False,,,,False,1,14756146,Resist Ultimate Brightening Trio,active,Kit,False,170.0,True,active,False,,False,,2018-05-16T06:29:39.310Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,170.0,0.0
227,,0,0,BC,,5,4940,True,,2016-11-14T19:55:56.527Z,,,,22831528,"[8335391, 8335670, 14144182]",False,False,,True,,0,,Resist Ultimate Brightening Trio,False,,,,False,1,14756146,Resist Ultimate Brightening Trio,active,Kit,False,170.0,True,active,False,,False,,2018-05-16T06:29:39.310Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,170.0,0.0
228,,0,0,FP,,3,4940,True,,2016-11-14T19:55:56.527Z,,,,22831528,"[8335391, 8335670, 14144182]",False,False,,True,,0,,Resist Ultimate Brightening Trio,False,,,,False,1,14756146,Resist Ultimate Brightening Trio,active,Kit,False,170.0,True,active,False,,False,,2018-05-16T06:29:39.310Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,170.0,0.0
229,,1,0,WH,,81,4860,True,,2016-11-14T19:51:46.138Z,,,,22831384,"[8335378, 8335706, 14144184]",False,False,,True,,0,,Resist Ultimate Anti-Aging Trio,False,,,,False,1,14756142,Resist Ultimate Anti-Aging Trio,active,Kit,False,169.0,True,active,False,,False,,2018-05-16T06:29:37.775Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,169.0,0.0
230,,0,0,BC,,5,4860,True,,2016-11-14T19:51:46.138Z,,,,22831384,"[8335378, 8335706, 14144184]",False,False,,True,,0,,Resist Ultimate Anti-Aging Trio,False,,,,False,1,14756142,Resist Ultimate Anti-Aging Trio,active,Kit,False,169.0,True,active,False,,False,,2018-05-16T06:29:37.775Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,169.0,0.0
231,,0,0,WH,,-8,4077,True,,2016-11-14T19:47:05.694Z,,,,22831159,"[8335347, 8335651, 14144174]",False,False,,True,,0,,Resist Trial Kit for Wrinkles & Sun Damage,False,,,,False,1,14756134,Resist Travel Kit for Wrinkles & Sun Damage,active,Kit,False,58.0,True,active,False,,False,,2018-05-14T10:06:00.714Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,58.0,0.0
232,,1,0,BC,,31,4077,True,,2016-11-14T19:47:05.694Z,,,,22831159,"[8335347, 8335651, 14144174]",False,False,,True,,0,,Resist Trial Kit for Wrinkles & Sun Damage,False,,,,False,1,14756134,Resist Travel Kit for Wrinkles & Sun Damage,active,Kit,False,58.0,True,active,False,,False,,2018-05-14T10:06:00.714Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,58.0,0.0
233,,0,0,FP,,2,4077,True,,2016-11-14T19:47:05.694Z,,,,22831159,"[8335347, 8335651, 14144174]",False,False,,True,,0,,Resist Trial Kit for Wrinkles & Sun Damage,False,,,,False,1,14756134,Resist Travel Kit for Wrinkles & Sun Damage,active,Kit,False,58.0,True,active,False,,False,,2018-05-14T10:06:00.714Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,58.0,0.0
234,,0,0,WH,,-21,4127,True,,2016-11-14T19:42:54.291Z,,,,22830538,"[8335289, 8335592, 14144172]",False,False,,True,,0,,Resist Trial Kit for Wrinkles & Breakouts,False,,,,False,1,14756132,Resist Travel Kit for Wrinkles & Breakouts,active,Kit,False,58.0,True,active,False,,False,,2018-05-09T09:18:56.138Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,58.0,0.0
235,,0,0,BC,,2,4127,True,,2016-11-14T19:42:54.291Z,,,,22830538,"[8335289, 8335592, 14144172]",False,False,,True,,0,,Resist Trial Kit for Wrinkles & Breakouts,False,,,,False,1,14756132,Resist Travel Kit for Wrinkles & Breakouts,active,Kit,False,58.0,True,active,False,,False,,2018-05-09T09:18:56.138Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,58.0,0.0
236,,0,0,FP,,2,4127,True,,2016-11-14T19:42:54.291Z,,,,22830538,"[8335289, 8335592, 14144172]",False,False,,True,,0,,Resist Trial Kit for Wrinkles & Breakouts,False,,,,False,1,14756132,Resist Travel Kit for Wrinkles & Breakouts,active,Kit,False,58.0,True,active,False,,False,,2018-05-09T09:18:56.138Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,58.0,0.0
237,,0,0,HQ,,0,4127,True,,2016-11-14T19:42:54.291Z,,,,22830538,"[8335289, 8335592, 14144172]",False,False,,True,,0,,Resist Trial Kit for Wrinkles & Breakouts,False,,,,False,1,14756132,Resist Travel Kit for Wrinkles & Breakouts,active,Kit,False,58.0,True,active,False,,False,,2018-05-09T09:18:56.138Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,58.0,0.0
238,,0,0,HQ,,1,4850,True,,2016-11-14T19:41:12.525Z,,,,22830461,"[8335258, 8335643, 14144165]",False,False,,True,,0,,Resist Skin Resurfacing AHA Set,False,,,,False,1,14756118,Resist Skin Resurfacing + Smoothing Exfoliant Kit,active,Kit,False,88.0,True,active,False,,False,,2018-05-16T06:30:43.126Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,88.0,0.0
239,,2,0,BC,,11,4850,True,,2016-11-14T19:41:12.525Z,,,,22830461,"[8335258, 8335643, 14144165]",False,False,,True,,0,,Resist Skin Resurfacing AHA Set,False,,,,False,1,14756118,Resist Skin Resurfacing + Smoothing Exfoliant Kit,active,Kit,False,88.0,True,active,False,,False,,2018-05-16T06:30:43.126Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,88.0,0.0
240,,0,0,FP,,2,4850,True,,2016-11-14T19:41:12.525Z,,,,22830461,"[8335258, 8335643, 14144165]",False,False,,True,,0,,Resist Skin Resurfacing AHA Set,False,,,,False,1,14756118,Resist Skin Resurfacing + Smoothing Exfoliant Kit,active,Kit,False,88.0,True,active,False,,False,,2018-05-16T06:30:43.126Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,88.0,0.0
241,,0,0,WH,,0,4850,True,,2016-11-14T19:41:12.525Z,,,,22830461,"[8335258, 8335643, 14144165]",False,False,,True,,0,,Resist Skin Resurfacing AHA Set,False,,,,False,1,14756118,Resist Skin Resurfacing + Smoothing Exfoliant Kit,active,Kit,False,88.0,True,active,False,,False,,2018-05-16T06:30:43.126Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,88.0,0.0
242,,0,0,HQ,,1,4070,True,,2016-11-14T19:39:18.938Z,,,,22830334,"[11960845, 14144145]",False,False,,True,,0,,Resist Simple Kit for Wrinkles + Sun Damage,False,,,,False,1,14756111,Resist Essential Kit for Wrinkles + Sun Damage,active,Kit,False,146.0,True,active,False,,False,,2018-05-16T06:32:32.516Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,146.0,0.0
243,,2,0,WH,,37,4070,True,,2016-11-14T19:39:18.938Z,,,,22830334,"[11960845, 14144145]",False,False,,True,,0,,Resist Simple Kit for Wrinkles + Sun Damage,False,,,,False,1,14756111,Resist Essential Kit for Wrinkles + Sun Damage,active,Kit,False,146.0,True,active,False,,False,,2018-05-16T06:32:32.516Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,146.0,0.0
244,,1,0,BC,,7,4070,True,,2016-11-14T19:39:18.938Z,,,,22830334,"[11960845, 14144145]",False,False,,True,,0,,Resist Simple Kit for Wrinkles + Sun Damage,False,,,,False,1,14756111,Resist Essential Kit for Wrinkles + Sun Damage,active,Kit,False,146.0,True,active,False,,False,,2018-05-16T06:32:32.516Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,146.0,0.0
245,,0,0,FP,,2,4070,True,,2016-11-14T19:39:18.938Z,,,,22830334,"[11960845, 14144145]",False,False,,True,,0,,Resist Simple Kit for Wrinkles + Sun Damage,False,,,,False,1,14756111,Resist Essential Kit for Wrinkles + Sun Damage,active,Kit,False,146.0,True,active,False,,False,,2018-05-16T06:32:32.516Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,146.0,0.0
246,,1,0,WH,,57,4970,True,,2016-11-14T19:38:12.292Z,,,,22830284,"[8335192, 8335590, 13994541]",False,False,,True,,0,,Resist for Wrinkles + Breakouts Exfoliant & Moisturizer Set,False,,,,False,1,14756209,Resist for Wrinkles + Breakouts Exfoliant & Moisturizer Kit,active,Kit,False,86.0,True,active,False,,False,,2018-05-16T06:29:55.522Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,86.0,0.0
247,,6,0,BC,,15,4970,True,,2016-11-14T19:38:12.292Z,,,,22830284,"[8335192, 8335590, 13994541]",False,False,,True,,0,,Resist for Wrinkles + Breakouts Exfoliant & Moisturizer Set,False,,,,False,1,14756209,Resist for Wrinkles + Breakouts Exfoliant & Moisturizer Kit,active,Kit,False,86.0,True,active,False,,False,,2018-05-16T06:29:55.522Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,86.0,0.0
248,,0,0,FP,,5,4970,True,,2016-11-14T19:38:12.292Z,,,,22830284,"[8335192, 8335590, 13994541]",False,False,,True,,0,,Resist for Wrinkles + Breakouts Exfoliant & Moisturizer Set,False,,,,False,1,14756209,Resist for Wrinkles + Breakouts Exfoliant & Moisturizer Kit,active,Kit,False,86.0,True,active,False,,False,,2018-05-16T06:29:55.522Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,86.0,0.0
249,,1,0,WH,,57,4120,True,,2016-11-14T19:33:04.988Z,,,,22829989,"[8335058, 8335569, 14144142]",False,False,,True,,0,,Resist Essential  Kit for Wrinkles + Breakouts,False,,,,False,1,14756201,Resist Essential Kit for Wrinkles + Breakouts,active,Kit,False,146.0,True,active,False,,False,,2018-05-16T06:29:52.323Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,146.0,0.0
250,,6,0,BC,,15,4120,True,,2016-11-14T19:33:04.988Z,,,,22829989,"[8335058, 8335569, 14144142]",False,False,,True,,0,,Resist Essential  Kit for Wrinkles + Breakouts,False,,,,False,1,14756201,Resist Essential Kit for Wrinkles + Breakouts,active,Kit,False,146.0,True,active,False,,False,,2018-05-16T06:29:52.323Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,146.0,0.0
251,,0,0,FP,,-4,4120,True,,2016-11-14T19:33:04.988Z,,,,22829989,"[8335058, 8335569, 14144142]",False,False,,True,,0,,Resist Essential  Kit for Wrinkles + Breakouts,False,,,,False,1,14756201,Resist Essential Kit for Wrinkles + Breakouts,active,Kit,False,146.0,True,active,False,,False,,2018-05-16T06:29:52.323Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,146.0,0.0
252,,2,0,BC,,12,4960,True,,2016-11-14T19:31:33.855Z,,,,22829957,"[8335043, 8335561]",False,False,,True,,0,,Resist BHA Exfoliant Set,False,,,,False,1,14756190,Resist BHA Exfoliant Set,active,Kit,False,88.0,True,active,False,,False,,2018-05-16T07:06:42.622Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,88.0,0.0
253,,0,0,WH,,0,4960,True,,2016-11-14T19:31:33.855Z,,,,22829957,"[8335043, 8335561]",False,False,,True,,0,,Resist BHA Exfoliant Set,False,,,,False,1,14756190,Resist BHA Exfoliant Set,active,Kit,False,88.0,True,active,False,,False,,2018-05-16T07:06:42.622Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,88.0,0.0
254,,2,0,WH,,4,4800,True,,2016-11-14T19:28:09.025Z,,,,22829082,"[8335443, 8335567, 11857053, 14144130]",False,False,,True,,0,,Resist Advanced Kit for Wrinkles + Breakouts,False,,,,False,1,14756166,Resist Advanced Kit for Wrinkles + Breakouts,active,Kit,False,248.0,True,active,False,,False,,2018-05-16T06:32:27.467Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,248.0,0.0
255,,6,0,BC,,11,4800,True,,2016-11-14T19:28:09.025Z,,,,22829082,"[8335443, 8335567, 11857053, 14144130]",False,False,,True,,0,,Resist Advanced Kit for Wrinkles + Breakouts,False,,,,False,1,14756166,Resist Advanced Kit for Wrinkles + Breakouts,active,Kit,False,248.0,True,active,False,,False,,2018-05-16T06:32:27.467Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,248.0,0.0
256,,0,0,FP,,-4,4800,True,,2016-11-14T19:28:09.025Z,,,,22829082,"[8335443, 8335567, 11857053, 14144130]",False,False,,True,,0,,Resist Advanced Kit for Wrinkles + Breakouts,False,,,,False,1,14756166,Resist Advanced Kit for Wrinkles + Breakouts,active,Kit,False,248.0,True,active,False,,False,,2018-05-16T06:32:27.467Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,248.0,0.0
257,,0,0,WH,,89,4820,True,,2016-11-14T19:25:39.722Z,,,,22828943,"[8334901, 8335555, 14144126]",False,False,,True,,0,,Power Couple - C15 & Retinol Serum,False,,,,False,1,14756155,Power Couple: C15 Super Booster & Resist Wrinkle Repair Retinol Serum,active,Kit,False,119.0,True,active,False,,False,,2018-05-16T06:30:44.325Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,119.0,0.0
258,,0,0,BC,,12,4820,True,,2016-11-14T19:25:39.722Z,,,,22828943,"[8334901, 8335555, 14144126]",False,False,,True,,0,,Power Couple - C15 & Retinol Serum,False,,,,False,1,14756155,Power Couple: C15 Super Booster & Resist Wrinkle Repair Retinol Serum,active,Kit,False,119.0,True,active,False,,False,,2018-05-16T06:30:44.325Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,119.0,0.0
259,,0,0,FP,,3,4820,True,,2016-11-14T19:25:39.722Z,,,,22828943,"[8334901, 8335555, 14144126]",False,False,,True,,0,,Power Couple - C15 & Retinol Serum,False,,,,False,1,14756155,Power Couple: C15 Super Booster & Resist Wrinkle Repair Retinol Serum,active,Kit,False,119.0,True,active,False,,False,,2018-05-16T06:30:44.325Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,119.0,0.0
260,,0,0,HQ,,0,4820,True,,2016-11-14T19:25:39.722Z,,,,22828943,"[8334901, 8335555, 14144126]",False,False,,True,,0,,Power Couple - C15 & Retinol Serum,False,,,,False,1,14756155,Power Couple: C15 Super Booster & Resist Wrinkle Repair Retinol Serum,active,Kit,False,119.0,True,active,False,,False,,2018-05-16T06:30:44.325Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,119.0,0.0
261,,2,0,WH,,4,4890,True,,2016-11-14T19:24:30.000Z,,,,22828827,"[8335675, 14144125]",False,False,,True,,0,,Power Couple - C15 & Ultra-Light Serum,False,,,,False,1,14756154,Power Couple: C15 Super Booster & Resist Ultra-Light Antioxidant Serum,active,Kit,False,109.0,True,active,False,,False,,2018-05-16T06:32:27.533Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,109.0,0.0
262,,6,0,BC,,11,4890,True,,2016-11-14T19:24:30.000Z,,,,22828827,"[8335675, 14144125]",False,False,,True,,0,,Power Couple - C15 & Ultra-Light Serum,False,,,,False,1,14756154,Power Couple: C15 Super Booster & Resist Ultra-Light Antioxidant Serum,active,Kit,False,109.0,True,active,False,,False,,2018-05-16T06:32:27.533Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,109.0,0.0
263,,0,0,FP,,2,4890,True,,2016-11-14T19:24:30.000Z,,,,22828827,"[8335675, 14144125]",False,False,,True,,0,,Power Couple - C15 & Ultra-Light Serum,False,,,,False,1,14756154,Power Couple: C15 Super Booster & Resist Ultra-Light Antioxidant Serum,active,Kit,False,109.0,True,active,False,,False,,2018-05-16T06:32:27.533Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,109.0,0.0
264,,0,0,HQ,,1,4910,True,,2016-11-14T19:22:46.106Z,,,,22828705,"[8334742, 8335712, 14144124]",False,False,,True,,0,,Power Couple - C15 & Resist Superantioxidant Serum,False,,,,False,1,14756152,Power Couple: C15 Super Booster & Resist Super Antioxidant Serum,active,Kit,False,109.0,True,active,False,,False,,2018-05-16T04:38:56.350Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,109.0,0.0
265,,0,0,WH,,36,4910,True,,2016-11-14T19:22:46.106Z,,,,22828705,"[8334742, 8335712, 14144124]",False,False,,True,,0,,Power Couple - C15 & Resist Superantioxidant Serum,False,,,,False,1,14756152,Power Couple: C15 Super Booster & Resist Super Antioxidant Serum,active,Kit,False,109.0,True,active,False,,False,,2018-05-16T04:38:56.350Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,109.0,0.0
266,,6,0,BC,,10,4910,True,,2016-11-14T19:22:46.106Z,,,,22828705,"[8334742, 8335712, 14144124]",False,False,,True,,0,,Power Couple - C15 & Resist Superantioxidant Serum,False,,,,False,1,14756152,Power Couple: C15 Super Booster & Resist Super Antioxidant Serum,active,Kit,False,109.0,True,active,False,,False,,2018-05-16T04:38:56.350Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,109.0,0.0
267,,0,0,FP,,11,4910,True,,2016-11-14T19:22:46.106Z,,,,22828705,"[8334742, 8335712, 14144124]",False,False,,True,,0,,Power Couple - C15 & Resist Superantioxidant Serum,False,,,,False,1,14756152,Power Couple: C15 Super Booster & Resist Super Antioxidant Serum,active,Kit,False,109.0,True,active,False,,False,,2018-05-16T04:38:56.350Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,109.0,0.0
268,,4,0,WH,,161,4920,True,,2016-11-14T19:20:49.995Z,,,,22828635,"[8334670, 8335710, 14144123]",False,False,,True,,0,,Power Couple - C15 & Skin Recovery Serum,False,,,,False,1,14756150,Power Couple: C15 Super Booster & Skin Recovery Antioxidant Serum,active,Kit,False,106.0,True,active,False,,False,,2018-05-16T06:32:27.890Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,106.0,0.0
269,,1,0,BC,,7,4920,True,,2016-11-14T19:20:49.995Z,,,,22828635,"[8334670, 8335710, 14144123]",False,False,,True,,0,,Power Couple - C15 & Skin Recovery Serum,False,,,,False,1,14756150,Power Couple: C15 Super Booster & Skin Recovery Antioxidant Serum,active,Kit,False,106.0,True,active,False,,False,,2018-05-16T06:32:27.890Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,106.0,0.0
270,,0,0,FP,,11,4920,True,,2016-11-14T19:20:49.995Z,,,,22828635,"[8334670, 8335710, 14144123]",False,False,,True,,0,,Power Couple - C15 & Skin Recovery Serum,False,,,,False,1,14756150,Power Couple: C15 Super Booster & Skin Recovery Antioxidant Serum,active,Kit,False,106.0,True,active,False,,False,,2018-05-16T06:32:27.890Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,106.0,0.0
271,,0,0,WH,,35,4930,True,,2016-11-14T19:18:15.150Z,,,,22828462,"[8335700, 14144122]",False,False,,True,,0,,Power Couple - C15 & Skin Balancing Serum,False,,,,False,1,14756147,Power Couple: C15 Super Booster & Skin Balancing Antioxidant Serum,active,Kit,False,106.0,True,active,False,,False,,2018-05-15T03:56:26.517Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,106.0,0.0
272,,1,0,BC,,9,4930,True,,2016-11-14T19:18:15.150Z,,,,22828462,"[8335700, 14144122]",False,False,,True,,0,,Power Couple - C15 & Skin Balancing Serum,False,,,,False,1,14756147,Power Couple: C15 Super Booster & Skin Balancing Antioxidant Serum,active,Kit,False,106.0,True,active,False,,False,,2018-05-15T03:56:26.517Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,106.0,0.0
273,,0,0,FP,,3,4930,True,,2016-11-14T19:18:15.150Z,,,,22828462,"[8335700, 14144122]",False,False,,True,,0,,Power Couple - C15 & Skin Balancing Serum,False,,,,False,1,14756147,Power Couple: C15 Super Booster & Skin Balancing Antioxidant Serum,active,Kit,False,106.0,True,active,False,,False,,2018-05-15T03:56:26.517Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,106.0,0.0
274,,0,0,WH,,131,4830,True,,2016-11-14T19:15:18.786Z,,,,22828320,"[8334419, 8335661, 14144121]",False,False,,True,,0,,Power Couple - C15 & Skin Brightening Treatment,False,,,,False,1,14756145,Power Couple: C15 Super Booster & Resist Skin Brightening Treatment,active,Kit,False,118.0,True,active,False,,False,,2018-05-15T07:41:49.075Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,118.0,0.0
275,,0,0,BC,,5,4830,True,,2016-11-14T19:15:18.786Z,,,,22828320,"[8334419, 8335661, 14144121]",False,False,,True,,0,,Power Couple - C15 & Skin Brightening Treatment,False,,,,False,1,14756145,Power Couple: C15 Super Booster & Resist Skin Brightening Treatment,active,Kit,False,118.0,True,active,False,,False,,2018-05-15T07:41:49.075Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,118.0,0.0
276,,0,0,FP,,3,4830,True,,2016-11-14T19:15:18.786Z,,,,22828320,"[8334419, 8335661, 14144121]",False,False,,True,,0,,Power Couple - C15 & Skin Brightening Treatment,False,,,,False,1,14756145,Power Couple: C15 Super Booster & Resist Skin Brightening Treatment,active,Kit,False,118.0,True,active,False,,False,,2018-05-15T07:41:49.075Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,118.0,0.0
277,,0,0,HQ,,0,4830,True,,2016-11-14T19:15:18.786Z,,,,22828320,"[8334419, 8335661, 14144121]",False,False,,True,,0,,Power Couple - C15 & Skin Brightening Treatment,False,,,,False,1,14756145,Power Couple: C15 Super Booster & Resist Skin Brightening Treatment,active,Kit,False,118.0,True,active,False,,False,,2018-05-15T07:41:49.075Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,118.0,0.0
278,,1,0,WH,,81,4880,True,,2016-11-14T19:13:37.750Z,,,,22828241,"[8334304, 8335566]",False,False,,True,,0,,Power Couple - C15 & BHA9,False,,,,False,1,14756143,Power Couple: C15 Super Booster & Resist BHA 9,active,Kit,False,113.0,True,active,False,,False,,2018-05-16T06:32:29.506Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,113.0,0.0
279,,3,0,BC,,9,4880,True,,2016-11-14T19:13:37.750Z,,,,22828241,"[8334304, 8335566]",False,False,,True,,0,,Power Couple - C15 & BHA9,False,,,,False,1,14756143,Power Couple: C15 Super Booster & Resist BHA 9,active,Kit,False,113.0,True,active,False,,False,,2018-05-16T06:32:29.506Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,113.0,0.0
280,,0,0,HQ,,1,4840,True,,2016-11-14T18:41:51.197Z,,,,22827711,"[8333888, 8335660, 14144120]",False,False,,True,,0,,Power Couple - C15 & 5% AHA,False,,,,False,1,14756141,Power Couple: C15 Super Booster & Resist 5% AHA,active,Kit,False,104.0,True,active,False,,False,,2018-05-16T06:30:44.065Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,104.0,0.0
281,,0,0,WH,,68,4840,True,,2016-11-14T18:41:51.197Z,,,,22827711,"[8333888, 8335660, 14144120]",False,False,,True,,0,,Power Couple - C15 & 5% AHA,False,,,,False,1,14756141,Power Couple: C15 Super Booster & Resist 5% AHA,active,Kit,False,104.0,True,active,False,,False,,2018-05-16T06:30:44.065Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,104.0,0.0
282,,2,0,BC,,11,4840,True,,2016-11-14T18:41:51.197Z,,,,22827711,"[8333888, 8335660, 14144120]",False,False,,True,,0,,Power Couple - C15 & 5% AHA,False,,,,False,1,14756141,Power Couple: C15 Super Booster & Resist 5% AHA,active,Kit,False,104.0,True,active,False,,False,,2018-05-16T06:30:44.065Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,104.0,0.0
283,,0,0,FP,,2,4840,True,,2016-11-14T18:41:51.197Z,,,,22827711,"[8333888, 8335660, 14144120]",False,False,,True,,0,,Power Couple - C15 & 5% AHA,False,,,,False,1,14756141,Power Couple: C15 Super Booster & Resist 5% AHA,active,Kit,False,104.0,True,active,False,,False,,2018-05-16T06:30:44.065Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,104.0,0.0
284,,0,0,WH,,60,4980,True,,2016-11-14T18:34:23.796Z,,,,22827674,"[8333883, 8335557, 14144118]",False,False,,True,,0,,Power Couple - 1% Retinol + Oil Booster,False,,,,False,1,14756139,Power Couple: Clinical 1% Retinol & Moisture Oil Booster,active,Kit,False,130.0,True,active,False,,False,,2018-05-16T06:32:27.804Z,0.0g,g,0.0,0.0,0.0000,0.0000,0.0000,,0.0000,0.0,130.0,0.0
